frame_id,subject_id,class_id,class_name,x1,y1,x2,y2,confidence
545,31,0,person,774.18,250.30,1006.44,932.72,0.8953
545,3,0,person,5.94,414.49,105.23,742.02,0.8030
545,28,0,person,93.71,460.71,185.76,729.70,0.7640
545,2,0,person,515.10,422.91,633.64,749.46,0.7860
545,39,0,person,302.59,457.38,367.60,656.40,0.6407
545,1,0,person,365.70,465.97,446.03,684.02,0.7405
545,50,0,person,594.91,440.92,664.67,740.02,0.4760
545,48,0,person,188.08,463.37,252.08,690.19,0.4732
545,11,0,person,164.53,468.45,224.55,693.43,0.4636
546,31,0,person,770.25,252.80,1006.23,930.70,0.8934
546,3,0,person,5.28,412.84,104.15,737.35,0.8103
546,28,0,person,92.81,462.97,183.08,728.07,0.7206
546,2,0,person,513.95,421.84,630.16,748.83,0.7859
546,39,0,person,303.68,459.37,366.35,655.89,0.6833
546,1,0,person,363.70,461.39,446.22,685.03,0.7216
546,50,0,person,595.10,442.28,664.68,740.48,0.4313
546,48,0,person,194.00,466.82,253.24,688.87,0.4880
546,11,0,person,162.27,469.64,220.80,683.83,0.4903
547,31,0,person,767.49,258.29,1005.78,934.73,0.8990
547,3,0,person,4.98,411.27,104.70,736.87,0.8124
547,28,0,person,91.73,462.26,181.05,726.71,0.7217
547,2,0,person,509.78,421.75,628.98,748.66,0.7587
547,39,0,person,303.50,458.28,366.19,656.52,0.7252
547,1,0,person,364.32,462.58,445.03,680.06,0.7667
547,50,0,person,594.95,442.42,664.75,739.17,0.4917
547,48,0,person,193.11,468.82,254.50,689.74,0.5490
547,11,0,person,159.19,465.35,218.04,682.03,0.4070
548,31,0,person,765.83,269.40,1005.94,936.71,0.9063
548,3,0,person,3.16,410.33,104.77,737.95,0.8193
548,28,0,person,89.84,460.63,178.03,724.56,0.7110
548,2,0,person,505.34,420.18,629.03,749.04,0.7426
548,39,0,person,301.70,457.84,366.24,657.33,0.7007
548,1,0,person,363.00,457.21,444.62,679.33,0.7322
548,50,0,person,597.19,441.88,665.34,733.36,0.5158
548,48,0,person,195.47,469.75,256.62,691.87,0.5296
548,11,0,person,156.98,465.45,215.39,682.19,0.4835
549,31,0,person,765.84,280.50,1007.95,940.80,0.9097
549,3,0,person,1.87,409.11,104.61,738.59,0.8101
549,28,0,person,90.15,458.75,180.51,723.42,0.7239
549,2,0,person,502.12,419.46,629.52,749.46,0.7125
549,39,0,person,300.22,458.22,365.45,657.41,0.6820
549,1,0,person,360.65,457.83,443.42,679.19,0.7222
549,50,0,person,595.43,442.57,665.81,731.80,0.4457
549,48,0,person,194.70,463.28,258.03,690.83,0.5194
549,11,0,person,156.44,467.65,213.87,689.80,0.4621
550,31,0,person,765.02,295.53,1008.84,941.49,0.8969
550,3,0,person,1.33,407.69,105.65,739.66,0.8325
550,28,0,person,91.63,457.21,184.15,725.75,0.7407
550,2,0,person,497.43,420.06,629.46,752.31,0.7352
550,39,0,person,300.11,457.41,364.06,657.39,0.6545
550,1,0,person,361.33,460.91,443.29,675.58,0.6825
550,50,0,person,593.57,441.83,665.37,731.77,0.4411
550,48,0,person,192.05,463.87,262.76,689.51,0.6683
551,31,0,person,765.08,303.11,1009.46,941.23,0.9037
551,3,0,person,0.91,406.10,107.00,741.43,0.8346
551,28,0,person,92.47,456.79,184.64,724.07,0.7331
551,2,0,person,496.06,420.55,627.78,751.71,0.7453
551,39,0,person,301.63,456.77,363.85,656.11,0.6307
551,1,0,person,360.05,463.09,442.96,675.81,0.7196
551,50,0,person,591.92,437.80,666.80,730.88,0.4846
551,48,0,person,192.22,463.04,264.24,691.43,0.6795
552,31,0,person,764.87,304.27,1009.03,941.59,0.8956
552,3,0,person,0.42,405.16,107.47,742.43,0.8267
552,28,0,person,93.24,456.03,186.49,725.16,0.7481
552,2,0,person,501.61,422.22,626.12,751.21,0.7432
552,39,0,person,301.11,456.65,362.26,655.66,0.5888
552,1,0,person,360.55,464.92,442.76,675.30,0.7315
552,50,0,person,591.14,434.02,666.73,730.95,0.5728
552,48,0,person,190.73,458.22,265.98,692.88,0.6738
553,31,0,person,766.04,295.36,1008.46,941.70,0.8948
553,3,0,person,0.19,405.26,108.05,742.90,0.8349
553,28,0,person,93.81,453.97,187.29,726.49,0.7485
553,2,0,person,504.13,423.58,627.09,751.38,0.7565
553,39,0,person,301.63,456.00,360.88,657.35,0.4961
553,1,0,person,360.00,463.38,443.66,676.23,0.7311
553,50,0,person,590.14,432.57,671.52,732.41,0.5541
553,48,0,person,187.21,451.56,268.06,696.05,0.6613
554,31,0,person,766.97,286.20,1006.77,934.69,0.8964
554,3,0,person,0.13,406.38,109.02,742.88,0.8003
554,28,0,person,93.38,454.19,187.61,726.18,0.7595
554,2,0,person,507.60,424.04,627.08,751.40,0.7407
554,39,0,person,300.43,455.87,360.22,658.08,0.6743
554,1,0,person,361.87,460.56,443.13,677.90,0.7534
554,50,0,person,589.18,431.10,675.68,733.60,0.5635
554,48,0,person,187.61,447.44,271.07,695.94,0.6521
555,31,0,person,771.99,277.36,1004.31,934.37,0.9014
555,3,0,person,0.14,407.11,108.66,743.98,0.8065
555,28,0,person,93.36,456.09,185.47,725.15,0.7456
555,2,0,person,505.82,424.57,627.96,751.84,0.7398
555,39,0,person,299.45,456.53,360.83,657.43,0.6690
555,1,0,person,362.70,459.64,443.29,677.20,0.7439
555,50,0,person,590.21,431.21,678.67,733.74,0.5640
555,48,0,person,187.24,445.97,273.26,694.21,0.6632
556,31,0,person,772.47,268.59,1002.51,930.56,0.8976
556,3,0,person,0.00,410.07,108.82,745.06,0.8233
556,28,0,person,93.15,458.43,185.39,724.86,0.7284
556,2,0,person,508.06,425.59,628.61,751.93,0.7255
556,39,0,person,298.09,457.01,360.60,656.41,0.6927
556,1,0,person,363.18,459.72,444.51,676.61,0.7463
556,50,0,person,591.03,433.67,680.99,733.99,0.5552
556,48,0,person,188.26,448.62,270.92,691.26,0.6537
557,31,0,person,771.45,262.52,1002.11,924.21,0.8876
557,3,0,person,0.00,410.98,109.39,745.59,0.8253
557,28,0,person,93.09,459.10,183.89,724.12,0.7423
557,2,0,person,509.56,428.25,628.34,752.20,0.7458
557,39,0,person,296.15,460.34,359.33,654.07,0.7189
557,1,0,person,360.30,458.20,447.28,676.04,0.7611
557,50,0,person,592.05,435.79,681.78,733.78,0.5255
557,48,0,person,190.74,451.70,271.19,689.98,0.6580
558,31,0,person,771.58,259.76,1002.80,914.42,0.8794
558,3,0,person,0.12,412.51,109.20,744.40,0.8144
558,28,0,person,92.54,460.20,181.81,725.99,0.7529
558,2,0,person,511.22,430.22,626.83,752.03,0.7619
558,39,0,person,294.70,462.90,359.35,653.77,0.6983
558,1,0,person,359.67,461.33,447.58,673.32,0.7668
558,50,0,person,592.90,436.11,681.49,733.66,0.5742
558,48,0,person,192.58,456.99,272.39,687.63,0.6064
559,31,0,person,771.34,264.20,1001.29,910.12,0.8872
559,3,0,person,0.26,413.16,110.02,743.93,0.8083
559,28,0,person,92.49,460.45,182.24,725.28,0.7688
559,2,0,person,512.43,429.49,626.97,751.39,0.7692
559,39,0,person,295.38,464.19,358.66,654.40,0.6974
559,1,0,person,359.08,464.83,447.40,672.00,0.7481
559,50,0,person,595.16,436.70,681.98,733.29,0.5543
559,48,0,person,193.43,462.87,271.73,688.12,0.6033
560,31,0,person,771.14,271.92,999.63,914.81,0.8944
560,3,0,person,0.34,413.84,110.28,745.41,0.8172
560,28,0,person,93.47,459.34,182.48,724.46,0.7778
560,2,0,person,512.84,429.31,627.08,751.30,0.7513
560,39,0,person,294.67,459.96,359.08,655.85,0.6642
560,1,0,person,357.39,465.33,446.82,675.20,0.7697
560,50,0,person,597.93,437.72,682.76,733.45,0.5763
560,48,0,person,195.06,460.49,271.96,689.37,0.6560
561,31,0,person,768.28,279.87,996.08,919.85,0.8999
561,3,0,person,0.27,413.55,110.04,747.85,0.8080
561,28,0,person,94.95,459.35,183.23,723.27,0.7679
561,2,0,person,512.38,427.09,628.55,750.29,0.7352
561,39,0,person,290.31,459.75,359.36,658.86,0.6922
561,1,0,person,356.12,467.52,444.24,678.13,0.7799
561,50,0,person,599.79,439.00,683.11,732.81,0.5448
561,48,0,person,193.13,460.53,272.16,689.35,0.6293
562,31,0,person,765.36,297.44,992.91,921.51,0.9000
562,3,0,person,0.30,409.82,110.98,748.93,0.8542
562,28,0,person,97.40,459.57,186.28,724.65,0.7573
562,2,0,person,511.66,423.69,629.17,748.04,0.7651
562,39,0,person,291.51,459.08,358.31,659.75,0.6701
562,1,0,person,355.19,467.48,441.98,681.03,0.7766
562,50,0,person,602.09,439.51,684.15,732.56,0.5685
562,48,0,person,189.88,455.32,272.67,691.19,0.7031
563,31,0,person,763.14,308.72,989.18,921.93,0.8963
563,3,0,person,0.52,407.63,111.22,749.27,0.8387
563,28,0,person,96.41,459.23,188.76,723.20,0.7345
563,2,0,person,512.30,423.56,630.09,747.39,0.7632
563,39,0,person,292.83,455.50,356.59,656.55,0.6652
563,1,0,person,353.58,465.85,439.22,677.03,0.6777
563,50,0,person,604.85,437.40,688.25,731.44,0.5542
563,48,0,person,191.98,450.68,277.08,696.57,0.6361
564,31,0,person,760.95,311.87,986.97,922.24,0.8961
564,3,0,person,0.88,405.87,111.81,750.50,0.8384
564,28,0,person,96.23,458.28,190.68,722.13,0.7112
564,2,0,person,515.27,423.65,630.71,747.13,0.7697
564,39,0,person,294.65,453.84,353.70,655.14,0.6533
564,1,0,person,350.96,463.32,438.19,674.08,0.6738
564,50,0,person,605.54,437.02,690.30,731.36,0.5635
564,48,0,person,192.63,448.78,278.80,697.88,0.6378
564,54,0,person,150.59,460.25,207.88,702.51,0.3538
565,31,0,person,760.75,310.79,984.12,921.22,0.8946
565,3,0,person,2.28,404.92,111.51,750.62,0.8117
565,28,0,person,96.66,456.59,195.16,722.27,0.6865
565,2,0,person,516.14,421.85,629.10,747.39,0.7656
565,39,0,person,294.80,454.37,351.65,656.86,0.6718
565,1,0,person,347.55,459.10,437.16,674.14,0.6501
565,50,0,person,604.53,437.25,689.72,730.49,0.6173
565,48,0,person,193.36,449.47,279.41,695.20,0.6240
566,31,0,person,759.51,303.95,980.99,918.20,0.8928
566,3,0,person,1.57,403.46,109.96,749.75,0.8245
566,28,0,person,96.59,457.71,198.35,722.42,0.6532
566,2,0,person,516.56,421.15,630.32,747.69,0.7830
566,39,0,person,294.26,454.28,351.62,657.59,0.6914
566,1,0,person,346.42,459.37,430.77,672.37,0.6598
566,50,0,person,601.88,436.36,685.12,730.35,0.6372
566,48,0,person,193.40,449.83,280.86,691.33,0.5992
566,54,0,person,144.81,453.08,205.68,690.70,0.3551
567,31,0,person,759.87,291.38,978.32,914.25,0.8966
567,3,0,person,1.62,402.27,108.94,749.91,0.8273
567,28,0,person,96.71,458.27,200.12,722.22,0.6374
567,2,0,person,516.21,422.12,629.58,746.07,0.7685
567,39,0,person,291.49,452.81,351.43,657.08,0.7402
567,1,0,person,345.46,453.96,438.60,669.97,0.6279
567,50,0,person,602.08,436.28,682.49,730.53,0.6338
567,48,0,person,194.46,449.01,274.31,697.46,0.6427
567,54,0,person,144.60,451.02,205.41,688.24,0.3584
568,31,0,person,757.39,283.62,976.03,914.63,0.8885
568,3,0,person,1.46,401.94,108.33,750.77,0.8378
568,28,0,person,97.26,458.46,201.05,726.90,0.6552
568,2,0,person,517.04,421.96,631.48,745.61,0.7923
568,39,0,person,294.43,457.54,351.16,657.22,0.7234
568,1,0,person,344.96,453.64,440.01,666.82,0.7086
568,50,0,person,599.92,435.81,682.11,730.17,0.6111
568,48,0,person,193.28,452.45,273.35,687.45,0.6566
568,54,0,person,145.72,454.05,204.05,690.87,0.3640
569,31,0,person,752.74,278.18,972.48,908.62,0.8910
569,3,0,person,1.93,403.32,108.19,750.88,0.8280
569,28,0,person,94.77,461.49,192.73,725.78,0.5958
569,2,0,person,514.09,421.81,630.54,745.56,0.7627
569,39,0,person,291.65,458.46,350.22,655.57,0.7088
569,1,0,person,342.95,457.26,439.75,664.35,0.6405
569,50,0,person,597.07,436.07,681.49,730.23,0.6080
569,48,0,person,192.99,456.69,271.75,685.34,0.6163
569,54,0,person,146.97,460.62,203.77,686.81,0.4124
570,31,0,person,749.64,274.85,970.85,899.16,0.8974
570,3,0,person,3.10,403.88,107.32,750.57,0.8295
570,28,0,person,93.90,461.87,182.51,725.31,0.6100
570,2,0,person,515.25,424.17,632.05,745.73,0.7354
570,39,0,person,291.01,460.79,349.11,656.27,0.7078
570,1,0,person,341.80,459.81,439.20,664.91,0.6750
570,50,0,person,598.04,436.49,680.76,730.36,0.6247
570,48,0,person,192.36,460.20,270.90,686.69,0.6755
570,54,0,person,147.61,463.30,203.30,700.32,0.4615
571,31,0,person,746.87,274.79,968.23,895.99,0.8956
571,3,0,person,3.76,405.86,106.60,749.92,0.8350
571,28,0,person,93.59,463.09,188.01,725.27,0.6816
571,2,0,person,514.97,424.81,629.17,745.69,0.7343
571,39,0,person,290.03,462.04,348.72,656.68,0.6737
571,1,0,person,342.69,464.97,438.12,664.92,0.6253
571,50,0,person,598.35,436.61,679.70,730.09,0.6628
571,48,0,person,190.65,460.30,268.72,694.50,0.6673
572,31,0,person,745.53,277.38,966.54,898.01,0.8964
572,3,0,person,3.70,406.96,106.42,750.51,0.8499
572,28,0,person,93.65,462.92,186.55,725.11,0.7095
572,2,0,person,513.27,426.11,630.51,746.40,0.7397
572,39,0,person,289.26,462.20,348.20,656.95,0.7012
572,1,0,person,343.17,467.47,429.63,669.38,0.6369
572,50,0,person,597.53,437.03,679.50,730.51,0.6790
572,48,0,person,190.06,458.67,269.08,693.28,0.7105
573,31,0,person,746.15,283.46,966.08,901.47,0.8947
573,3,0,person,2.81,408.57,106.46,749.39,0.8459
573,28,0,person,93.27,460.84,185.86,725.75,0.7188
573,2,0,person,510.05,427.23,633.00,747.09,0.7298
573,39,0,person,291.29,463.52,348.24,657.32,0.6578
573,1,0,person,342.75,465.81,423.64,671.50,0.6046
573,50,0,person,596.66,437.03,680.01,730.48,0.6539
573,48,0,person,186.54,453.92,270.96,696.66,0.7311
574,31,0,person,745.63,299.03,964.90,902.38,0.8883
574,3,0,person,2.31,409.28,106.13,750.06,0.8462
574,28,0,person,93.10,459.79,185.60,726.95,0.7254
574,2,0,person,505.85,427.60,635.29,747.23,0.7327
574,39,0,person,292.57,462.70,348.75,657.24,0.6640
574,1,0,person,342.19,465.95,412.72,670.18,0.6166
574,50,0,person,593.46,437.88,679.80,730.41,0.6128
574,48,0,person,185.69,451.69,271.81,700.28,0.7319
575,31,0,person,745.82,309.80,963.44,903.37,0.8835
575,3,0,person,2.05,409.68,105.53,750.95,0.8191
575,28,0,person,93.04,459.30,184.21,726.43,0.6850
575,2,0,person,497.93,427.90,636.02,746.60,0.7116
575,39,0,person,292.91,459.74,346.91,656.68,0.6926
575,1,0,person,341.87,464.07,407.78,669.75,0.6884
575,50,0,person,592.39,438.44,678.28,731.13,0.6049
575,48,0,person,185.45,449.43,274.22,702.16,0.7061
575,55,0,person,395.06,473.52,438.01,660.80,0.4356
576,31,0,person,745.34,318.71,962.32,903.52,0.8895
576,3,0,person,1.21,410.40,105.34,751.65,0.8334
576,28,0,person,94.47,459.63,183.60,726.25,0.6609
576,2,0,person,492.45,426.82,631.55,746.92,0.7133
576,39,0,person,292.18,458.37,345.77,655.32,0.6679
576,1,0,person,342.45,464.83,406.13,669.84,0.6885
576,50,0,person,591.96,439.05,679.02,730.18,0.6157
576,48,0,person,185.54,448.53,274.36,702.67,0.6971
576,55,0,person,394.59,473.28,437.59,659.70,0.4450
577,31,0,person,744.71,320.60,961.27,903.84,0.8977
577,3,0,person,0.69,409.80,104.29,751.85,0.8266
577,28,0,person,95.56,459.86,183.36,726.36,0.6379
577,2,0,person,487.96,428.15,628.96,746.39,0.7326
577,39,0,person,290.77,455.98,344.90,654.28,0.6399
577,1,0,person,340.76,464.25,405.13,669.15,0.6570
577,50,0,person,593.10,439.31,676.46,731.39,0.6501
577,48,0,person,186.00,447.72,274.27,701.32,0.6845
577,55,0,person,393.84,472.90,437.66,661.50,0.4799
578,31,0,person,745.28,316.58,961.33,904.62,0.8984
578,3,0,person,0.33,407.93,104.08,753.53,0.8141
578,28,0,person,95.07,460.47,189.33,726.43,0.5905
578,2,0,person,484.12,428.05,626.83,745.63,0.7230
578,39,0,person,289.58,455.26,342.72,653.81,0.6238
578,1,0,person,337.98,465.74,406.12,668.46,0.6763
578,50,0,person,593.75,438.99,675.03,732.02,0.6359
578,48,0,person,186.81,448.70,271.02,699.65,0.6742
578,55,0,person,388.29,468.92,437.92,666.60,0.5886
579,31,0,person,747.55,309.38,960.94,901.44,0.8850
579,3,0,person,0.27,406.93,103.78,752.36,0.8092
579,28,0,person,92.32,459.73,179.78,726.92,0.5647
579,2,0,person,483.36,427.13,622.40,744.99,0.7316
579,39,0,person,289.08,455.13,342.68,652.54,0.6039
579,1,0,person,335.47,466.65,406.42,669.50,0.6852
579,50,0,person,593.34,439.00,674.35,732.22,0.6280
579,48,0,person,188.91,451.87,269.84,695.00,0.6785
579,55,0,person,388.96,473.09,440.16,662.42,0.5543
579,54,0,person,131.13,458.04,196.18,721.65,0.3950
580,31,0,person,747.85,295.33,961.48,896.92,0.8833
580,3,0,person,0.14,406.01,104.72,751.50,0.8144
580,28,0,person,90.98,459.14,179.98,728.20,0.6371
580,2,0,person,483.21,425.60,625.89,744.92,0.7315
580,39,0,person,287.91,456.86,342.01,653.22,0.6745
580,1,0,person,334.12,468.37,404.97,669.48,0.7402
580,50,0,person,592.42,438.25,674.35,732.45,0.6375
580,48,0,person,189.89,453.99,270.46,692.50,0.6688
580,55,0,person,388.94,476.52,441.17,662.67,0.6283
581,31,0,person,748.25,284.08,959.36,892.49,0.8786
581,3,0,person,0.13,403.64,105.40,751.72,0.8149
581,2,0,person,480.93,424.08,620.72,744.69,0.7536
581,39,0,person,286.47,457.65,341.80,652.96,0.6150
581,1,0,person,333.30,470.14,404.11,669.80,0.6946
581,50,0,person,592.32,438.52,674.62,730.29,0.6806
581,48,0,person,191.39,456.06,270.48,693.11,0.6924
581,55,0,person,386.98,476.46,441.53,661.72,0.6416
581,54,0,person,100.28,456.68,194.28,728.42,0.7048
582,31,0,person,748.58,280.19,959.42,885.17,0.8825
582,3,0,person,0.17,402.34,106.08,751.25,0.8015
582,2,0,person,480.18,423.73,622.16,744.71,0.7365
582,39,0,person,283.38,455.68,342.87,651.80,0.6167
582,1,0,person,333.37,466.83,399.55,668.71,0.6354
582,50,0,person,592.10,439.08,674.02,728.41,0.6468
582,48,0,person,191.87,456.80,270.81,694.38,0.6806
582,55,0,person,386.24,476.48,441.08,662.04,0.7236
582,28,0,person,95.45,456.59,191.79,728.24,0.6662
583,31,0,person,748.87,279.60,958.37,877.89,0.8795
583,3,0,person,0.20,401.80,105.03,751.67,0.7606
583,2,0,person,479.97,423.53,616.36,746.29,0.7523
583,39,0,person,284.01,454.51,345.09,652.37,0.6346
583,1,0,person,331.32,461.32,400.53,668.68,0.6782
583,50,0,person,590.36,438.09,673.11,728.07,0.6745
583,48,0,person,192.72,453.12,268.59,698.57,0.6923
583,55,0,person,388.13,474.60,440.33,661.46,0.6724
583,28,0,person,95.76,457.19,190.60,728.90,0.6770
584,31,0,person,747.03,281.15,954.87,880.39,0.8884
584,3,0,person,0.14,400.87,106.32,751.92,0.8137
584,2,0,person,482.77,423.50,614.24,747.01,0.7644
584,39,0,person,280.94,454.27,344.04,652.83,0.6431
584,1,0,person,328.80,458.64,399.64,667.41,0.6891
584,50,0,person,587.92,435.91,672.47,731.38,0.6879
584,48,0,person,193.21,452.27,269.19,702.69,0.6951
584,55,0,person,388.60,471.07,439.87,661.62,0.6738
584,28,0,person,95.09,459.70,185.39,727.23,0.6440
585,31,0,person,745.75,287.10,951.34,888.64,0.8999
585,3,0,person,0.10,401.68,106.73,751.31,0.8248
585,2,0,person,483.64,424.33,617.93,746.99,0.7401
585,39,0,person,278.80,454.20,341.35,654.44,0.6546
585,1,0,person,327.26,458.43,396.87,665.16,0.8021
585,50,0,person,586.53,435.57,672.96,730.31,0.6993
585,48,0,person,192.24,448.31,269.53,704.45,0.6929
585,55,0,person,386.83,470.35,439.61,662.49,0.6604
585,28,0,person,95.39,459.15,185.32,727.31,0.6576
586,31,0,person,745.61,298.73,948.58,893.28,0.8850
586,3,0,person,0.23,401.76,106.64,751.10,0.8289
586,2,0,person,484.40,425.69,615.98,746.21,0.7375
586,39,0,person,278.07,452.72,337.68,653.32,0.5811
586,1,0,person,326.63,458.35,394.10,667.87,0.7802
586,50,0,person,585.15,435.25,672.97,732.43,0.7160
586,48,0,person,189.44,444.02,268.73,703.90,0.6770
586,55,0,person,385.49,471.60,438.95,661.49,0.6414
586,28,0,person,97.61,459.61,185.44,727.52,0.6193
587,31,0,person,740.99,310.86,945.77,895.46,0.8860
587,3,0,person,0.24,403.47,105.08,747.49,0.8220
587,2,0,person,484.01,426.11,616.67,745.94,0.7586
587,39,0,person,278.64,452.30,336.90,651.48,0.4872
587,1,0,person,325.77,457.84,392.53,668.90,0.7496
587,50,0,person,585.65,435.62,673.02,733.15,0.6696
587,48,0,person,187.52,442.00,268.77,702.45,0.6809
587,55,0,person,384.95,472.17,438.59,658.36,0.5657
587,28,0,person,97.37,460.18,185.40,729.18,0.6262
588,31,0,person,736.78,322.58,943.07,895.11,0.8815
588,3,0,person,0.14,405.10,104.97,748.71,0.8436
588,2,0,person,483.87,428.91,616.23,744.58,0.7574
588,39,0,person,281.22,453.88,336.96,650.89,0.3556
588,1,0,person,325.45,458.67,395.24,670.50,0.7339
588,50,0,person,585.24,436.37,672.87,733.67,0.6453
588,48,0,person,185.65,445.01,268.52,701.81,0.6626
588,55,0,person,384.93,474.32,438.14,657.49,0.5977
588,28,0,person,97.09,461.63,184.79,729.71,0.6410
589,31,0,person,736.34,331.15,940.63,899.10,0.8842
589,3,0,person,0.11,408.82,105.15,749.66,0.8369
589,2,0,person,483.59,429.24,614.32,743.80,0.7595
589,39,0,person,282.36,453.23,335.32,652.53,0.5181
589,1,0,person,325.06,458.64,394.79,670.76,0.7605
589,50,0,person,584.47,437.21,672.66,734.03,0.6280
589,48,0,person,184.80,447.16,267.92,703.05,0.6349
589,55,0,person,384.96,476.16,438.31,657.17,0.6579
589,28,0,person,94.66,462.33,185.21,729.67,0.6618
590,31,0,person,732.29,330.94,936.46,896.90,0.8652
590,3,0,person,0.07,409.94,107.08,749.95,0.8458
590,2,0,person,482.35,428.87,615.18,743.93,0.8007
590,39,0,person,282.56,454.13,333.80,653.50,0.5391
590,1,0,person,324.21,460.17,395.97,671.03,0.7803
590,50,0,person,586.13,437.20,673.14,731.70,0.6623
590,48,0,person,186.79,455.95,265.40,704.88,0.6434
590,55,0,person,384.89,476.89,438.41,657.73,0.7009
590,28,0,person,97.01,459.52,187.95,729.54,0.7484
591,31,0,person,728.67,327.82,934.45,895.62,0.8704
591,3,0,person,0.03,410.68,107.62,747.74,0.8568
591,2,0,person,481.14,427.93,615.15,744.26,0.8082
591,39,0,person,281.45,454.84,333.47,653.69,0.5456
591,1,0,person,323.38,461.66,392.93,668.38,0.8116
591,50,0,person,587.05,437.42,673.99,730.49,0.6724
591,48,0,person,186.07,458.91,263.34,702.32,0.6241
591,55,0,person,386.55,479.02,438.00,657.66,0.7411
591,28,0,person,97.06,457.32,189.03,728.82,0.7375
592,31,0,person,727.93,316.85,930.50,891.94,0.8825
592,3,0,person,0.00,410.96,108.79,747.90,0.8431
592,2,0,person,480.76,426.96,614.92,742.88,0.7832
592,39,0,person,282.28,455.12,332.86,653.61,0.5491
592,1,0,person,322.25,462.59,389.59,666.42,0.7738
592,50,0,person,589.25,439.15,676.47,729.91,0.6614
592,48,0,person,186.50,460.67,261.96,703.46,0.6144
592,55,0,person,383.20,479.06,437.22,659.50,0.6290
592,28,0,person,100.18,454.22,190.40,727.86,0.7550
593,31,0,person,724.59,307.74,927.50,890.45,0.8918
593,3,0,person,0.00,409.76,109.39,747.17,0.8382
593,2,0,person,482.48,427.35,609.68,744.25,0.7669
593,39,0,person,280.05,457.69,332.15,653.33,0.5590
593,1,0,person,319.98,462.87,387.38,663.71,0.7543
593,50,0,person,590.00,441.64,677.46,729.65,0.6588
593,48,0,person,186.40,457.22,262.01,704.57,0.6227
593,55,0,person,382.38,480.54,436.74,658.19,0.5541
593,28,0,person,101.56,452.62,190.64,728.44,0.7619
594,31,0,person,720.33,299.82,924.59,884.54,0.8882
594,3,0,person,0.00,408.47,110.12,748.75,0.8441
594,2,0,person,483.99,426.16,609.91,742.99,0.7717
594,39,0,person,278.30,466.80,331.53,652.62,0.5353
594,1,0,person,319.79,462.54,386.38,664.74,0.7733
594,50,0,person,590.54,443.39,676.36,729.22,0.6405
594,48,0,person,185.58,453.00,259.84,704.19,0.6210
594,55,0,person,380.68,477.23,436.99,656.57,0.5320
594,28,0,person,101.85,451.44,191.36,728.83,0.7258
595,31,0,person,715.56,295.25,922.57,873.89,0.8953
595,3,0,person,0.00,407.11,109.88,751.57,0.8386
595,2,0,person,484.85,425.21,611.69,743.65,0.7941
595,39,0,person,277.50,468.52,330.22,653.26,0.5685
595,1,0,person,318.16,460.72,385.59,663.84,0.7333
595,50,0,person,591.18,445.86,676.10,729.94,0.6211
595,48,0,person,185.16,449.53,258.00,704.12,0.6134
595,55,0,person,381.70,477.34,435.43,652.96,0.4938
595,28,0,person,102.42,451.31,191.40,729.65,0.7117
596,31,0,person,711.34,294.22,922.75,867.50,0.8977
596,3,0,person,0.00,405.60,110.15,752.79,0.8543
596,2,0,person,484.99,425.33,609.31,742.51,0.7998
596,39,0,person,277.36,470.18,329.70,654.66,0.6023
596,1,0,person,315.43,462.28,385.00,663.85,0.7573
596,50,0,person,589.67,445.48,674.01,729.93,0.6182
596,48,0,person,185.37,447.63,257.83,703.89,0.6433
596,55,0,person,379.50,476.43,434.46,652.48,0.5293
596,28,0,person,104.22,453.03,191.20,729.78,0.7311
597,31,0,person,707.56,295.92,917.63,865.72,0.8668
597,3,0,person,0.00,402.95,108.77,753.43,0.8527
597,2,0,person,486.25,423.74,605.01,743.15,0.7883
597,39,0,person,276.35,469.36,329.18,654.37,0.5416
597,1,0,person,312.30,464.55,385.09,663.22,0.7679
597,50,0,person,587.15,444.84,671.15,731.98,0.6193
597,48,0,person,184.81,445.95,261.09,702.14,0.6289
597,55,0,person,379.18,476.60,434.04,652.05,0.6025
597,28,0,person,102.37,456.22,190.67,730.10,0.7173
598,31,0,person,707.42,303.50,915.24,868.55,0.8934
598,3,0,person,0.00,400.37,107.24,754.38,0.8560
598,2,0,person,487.21,420.69,609.57,742.51,0.7925
598,39,0,person,275.49,464.44,328.40,654.57,0.5394
598,1,0,person,308.58,465.93,384.20,663.20,0.7963
598,50,0,person,586.29,444.49,670.80,732.88,0.6056
598,48,0,person,184.24,445.53,263.72,703.27,0.6712
598,55,0,person,379.46,476.77,433.93,652.42,0.5820
598,28,0,person,96.98,455.23,191.49,730.21,0.7913
599,31,0,person,704.20,310.99,914.98,874.56,0.9063
599,3,0,person,0.14,400.71,106.56,753.61,0.8507
599,2,0,person,488.06,418.50,610.99,742.63,0.8002
599,39,0,person,275.53,462.38,327.78,654.54,0.4110
599,1,0,person,306.65,466.29,381.57,664.27,0.7057
599,50,0,person,584.75,442.58,671.24,732.19,0.6625
599,48,0,person,183.56,448.88,262.68,704.09,0.6467
599,55,0,person,381.72,478.82,434.22,650.88,0.4899
599,28,0,person,95.27,454.54,194.30,733.47,0.8062
600,31,0,person,705.05,321.80,913.15,874.93,0.8934
600,3,0,person,0.08,400.43,106.91,753.08,0.8452
600,2,0,person,487.97,417.65,607.11,741.73,0.8098
600,1,0,person,303.21,467.57,379.26,660.58,0.6930
